date,forecast,mean_se,lower_ci,upper_ci
2024-04-03,2.5707778354383204,3.547200818978051,-4.381608015689643,9.523163686566283
2024-04-04,2.5707778354383204,3.565222998424897,-4.41693083832838,9.55848650920502
2024-04-05,2.5707778354383204,3.583154532927246,-4.45207600014052,9.593631671017162
2024-04-06,2.5707778354383204,3.600996776612877,-4.487046155167745,9.628601826044386
2024-04-07,2.5707778354383204,3.618751050226526,-4.521843892022167,9.663399562898809
2024-04-08,2.5707778354383204,3.6364186422708324,-4.556471736122553,9.698027406999195
2024-04-09,2.5707778354383204,3.6540008100976253,-4.590932151833206,9.732487822709848
2024-04-10,2.5707778354383204,3.6714987809521826,-4.62522754451067,9.766783215387312
2024-04-11,2.5707778354383204,3.688913752972902,-4.6593602624630535,9.800915933339695
2024-04-12,2.5707778354383204,3.7062468961487007,-4.693332598826496,9.834888269703136
2024-04-13,2.5707778354383204,3.7234993532362988,-4.72714679336301,9.86870246423965
2024-04-14,2.5707778354383204,3.7406722406394275,-4.760805034183704,9.902360705060344
2024-04-15,2.5707778354383204,3.7577666492518733,-4.794309459401109,9.93586513027775
2024-04-16,2.5707778354383204,3.7747836452661643,-4.8276621587141815,9.969217829590821
2024-04-17,2.5707778354383204,3.791724270949586,-4.860865174929263,10.002420845805903
2024-04-18,2.5707778354383204,3.808589545389136,-4.893920505420164,10.035476176296804
2024-04-19,2.5707778354383204,3.8253804652069165,-4.926830103530314,10.068385774406954
2024-04-20,2.5707778354383204,3.842098005247386,-4.959595879919741,10.10115155079638
2024-04-21,2.5707778354383204,3.8587431192378174,-4.992219703859549,10.13377537473619
2024-04-22,2.5707778354383204,3.875316740423221,-5.02470340447635,10.166259075352992
2024-04-23,2.5707778354383204,3.8918197821769343,-5.057048771948988,10.19860444282563
2024-04-24,2.5707778354383204,3.908253138588003,-5.089257558659794,10.230813229536436
2024-04-25,2.5707778354383204,3.9246176850264325,-5.12133148030245,10.26288715117909
2024-04-26,2.5707778354383204,3.9409142786873064,-5.153272216948446,10.294827887825086
2024-04-27,2.5707778354383204,3.957143759114742,-5.185081414074018,10.326637084950658
2024-04-28,2.5707778354383204,3.973306948706582,-5.216760683549317,10.358316354425957
2024-04-29,2.5707778354383204,3.9894046532006837,-5.248311604591525,10.389867275468164
2024-04-30,2.5707778354383204,4.005437662143617,-5.279735724683482,10.421291395560123
2024-05-01,2.5707778354383204,4.021406749342547,-5.311034560459364,10.452590231336005
2024-05-02,2.5707778354383204,4.037312673301022,-5.342209598558808,10.48376526943545
2024-05-03,2.5707778354383204,4.0531561776393845,-5.373262296450903,10.514817967327543
2024-05-04,2.5707778354383204,4.068937991500432,-5.404194083229271,10.54574975410591
2024-05-05,2.5707778354383204,4.084658829940981,-5.43500636037952,10.576562031256161
2024-05-06,2.5707778354383204,4.100319394309922,-5.465700502520216,10.607256173396857
2024-05-07,2.5707778354383204,4.115920372613317,-5.496277858118461,10.637833528995102
2024-05-08,2.5707778354383204,4.131462439867099,-5.5267397501811715,10.668295421057813
2024-05-09,2.5707778354383204,4.146946258437872,-5.557087476923039,10.69864314779968
2024-05-10,2.5707778354383204,4.162372478372296,-5.587322312412104,10.728877983288745
2024-05-11,2.5707778354383204,4.1777417377155315,-5.617445507193901,10.759001178070543
2024-05-12,2.5707778354383204,4.193054662819177,-5.647458288895006,10.789013959771648
2024-05-13,2.5707778354383204,4.2083118686391225,-5.677361862806814,10.818917533683456
2024-05-14,2.5707778354383204,4.223513959023714,-5.7071574124503375,10.84871308332698
2024-05-15,2.5707778354383204,4.238661526992622,-5.736846100122769,10.87840177099941
2024-05-16,2.5707778354383204,4.253755155006772,-5.766429067426547,10.907984738303188
2024-05-17,2.5707778354383204,4.268795415229682,-5.79590743578156,10.937463106658202
2024-05-18,2.5707778354383204,4.283782869780541,-5.825282306921176,10.966837977797818
2024-05-19,2.5707778354383204,4.298718070979355,-5.854554763372711,10.996110434249353
2024-05-20,2.5707778354383204,4.3136015615844405,-5.883725868922918,11.02528153979956
2024-05-21,2.5707778354383204,4.32843387502258,-5.912796669069081,11.054352339945723
2024-05-22,2.5707778354383204,4.343215535612094,-5.941768191456225,11.083323862332866
2024-05-23,2.5707778354383204,4.357947058779112,-5.970641446300997,11.112197117177638
2024-05-24,2.5707778354383204,4.372628951267277,-5.99941742680269,11.140973097679332
2024-05-25,2.5707778354383204,4.387261711341145,-6.028097109541886,11.169652780418527
2024-05-26,2.5707778354383204,4.401845828983483,-6.0566814548671655,11.198237125743807
2024-05-27,2.5707778354383204,4.416381786086722,-6.085171407270332,11.226727078146974
2024-05-28,2.5707778354383204,4.430870056638742,-6.113567895750563,11.255123566627205
2024-05-29,2.5707778354383204,4.445311106903213,-6.141871834167858,11.2834275050445
2024-05-30,2.5707778354383204,4.459705395594683,-6.170084121586212,11.311639792462854
2024-05-31,2.5707778354383204,4.474053374048592,-6.19820564260683,11.339761313483471
2024-06-01,2.5707778354383204,4.488355486386395,-6.2262372676917686,11.36779293856841
2024-06-02,2.5707778354383204,4.502612169675966,-6.254179853478323,11.395735524354965
2024-06-03,2.5707778354383204,4.516823854087446,-6.282034243084473,11.423589913961115
2024-06-04,2.5707778354383204,4.530990963044688,-6.309801266405723,11.451356937282364
2024-06-05,2.5707778354383204,4.5451139133724565,-6.337481740403597,11.479037411280238
2024-06-06,2.5707778354383204,4.559193115439523,-6.365076469386111,11.506632140262752
2024-06-07,2.5707778354383204,4.5732289732977955,-6.392586245280446,11.534141916157088
2024-06-08,2.5707778354383204,4.587221884817614,-6.420011847898147,11.561567518774789
2024-06-09,2.5707778354383204,4.601172241819353,-6.447354045193032,11.588909716069674
2024-06-10,2.5707778354383204,4.615080430201427,-6.474613593512096,11.616169264388738
2024-06-11,2.5707778354383204,4.628946830064852,-6.50179123783964,11.643346908716282
2024-06-12,2.5707778354383204,4.642771815834449,-6.528887712034827,11.670443382911468
2024-06-13,2.5707778354383204,4.656555756376806,-6.555903739062888,11.69745940993953
2024-06-14,2.5707778354383204,4.670299015115116,-6.582840031220192,11.724395702096833
2024-06-15,2.5707778354383204,4.684001950140979,-6.609697290353376,11.751252961230017
2024-06-16,2.5707778354383204,4.6976649143232585,-6.636476208072704,11.778031878949346
2024-06-17,2.5707778354383204,4.711288255414118,-6.663177465959894,11.804733136836536
2024-06-18,2.5707778354383204,4.724872316152286,-6.689801735770509,11.83135740664715
2024-06-19,2.5707778354383204,4.738417434363664,-6.716349679631147,11.857905350507789
2024-06-20,2.5707778354383204,4.751923943059357,-6.742821950231582,11.884377621108223
2024-06-21,2.5707778354383204,4.765392170531198,-6.769219191011983,11.910774861888624
2024-06-22,2.5707778354383204,4.778822440444854,-6.795542036345401,11.937097707222042
2024-06-23,2.5707778354383204,4.792215071930575,-6.82179111171563,11.963346782592271
2024-06-24,2.5707778354383204,4.805570379671681,-6.847967033890647,11.989522704767289
2024-06-25,2.5707778354383204,4.818888673990829,-6.874070411091681,12.015626081968323
2024-06-26,2.5707778354383204,4.832170260934143,-6.900101843158115,12.041657514034757
