date,forecast,lower_ci,upper_ci
2020-06-03,1.9232226901803444,0.9984518815402577,2.8606023036395674
2020-06-04,1.9018999249798272,0.9660517521596648,2.9069696922341355
2020-06-05,1.8747259625887849,0.9326477247190266,2.8964746986523138
2020-06-08,1.8654208175774123,0.8812892119961921,2.8409495525566135
2020-06-09,1.8250472956970616,0.9196881576550965,2.8212967377148015
2020-06-10,1.8373537856630833,0.9119406587801103,2.801112927150736
2020-06-11,1.801496830868286,0.7833339063578939,2.748392665967053
2020-06-12,1.7603551726165696,0.7809988394685282,2.6971024266927794
2020-06-15,1.714239966166263,0.729799629138995,2.6876814632703874
2020-06-16,1.6638941359931354,0.6700284377236353,2.6286613297946095
2020-06-17,1.6676866953425162,0.7236845742215247,2.6283601506990677
2020-06-18,1.6249591604903726,0.6550874352683574,2.6097024322326496
2020-06-19,1.5787695503024561,0.6207097016457181,2.5455516704399455
2020-06-22,1.5300631032128909,0.6682138065613921,2.435413947258049
2020-06-23,1.483486177300341,0.47201894279018486,2.4459654882857857
2020-06-24,1.4935269623924636,0.5570429679224126,2.4497082106696633
2020-06-25,1.4595789447156626,0.5722289907761584,2.3762247380917687
2020-06-26,1.424716188658656,0.44950788363950894,2.367195324761613
2020-06-29,1.424836171701613,0.46893801228947224,2.382007721770391
2020-06-30,1.399125291008101,0.3641741606717244,2.3711080199201815
2020-07-01,1.4320404861112033,0.46785104044107817,2.3627255504679106
2020-07-02,1.422740093738837,0.4829526122265515,2.3682728299512683
2020-07-06,1.4983429723208062,0.6017942416348171,2.476525304862669
2020-07-07,1.5014104078632444,0.4635974499117873,2.457443050920345
2020-07-08,1.562814916184496,0.6160974842084372,2.5712224784446707
2020-07-09,1.5813185909688556,0.5297238186863189,2.5482874241922393
2020-07-10,1.5993303986770544,0.6243979643062977,2.5906090177606704
2020-07-13,1.753714650348095,0.7570063654942205,2.72678276056642
2020-07-14,1.7756855734298564,0.8357751468762168,2.7179346525572883
2020-07-15,1.8533248095791248,0.8684561278555737,2.8677736079882776
2020-07-16,1.88520046686182,0.9193001931194248,2.909722637603673
2020-07-17,1.9135827665857201,0.9660075739815726,2.856393410203312
2020-07-20,2.0805791607673454,1.1593085314673286,3.0716797892561463
2020-07-21,2.100733026797915,1.1516871863061997,3.1141807331269664
2020-07-22,2.1737697100494158,1.2452477081339495,3.193650016506401
2020-07-23,2.198478372475503,1.1115872648191572,3.140083539251369
2020-07-24,2.217401307695528,1.1754893630315126,3.1842731631176306
2020-07-27,2.345610642585058,1.3620511001318112,3.335249111256972
2020-07-28,2.350632150681733,1.3613979502241786,3.36258139514273
2020-07-29,2.4081112862304344,1.4106425616896217,3.4085211181027093
2020-07-30,2.4172482461862934,1.4751247630409163,3.32919569637076
2020-07-31,2.420985521083007,1.3883874872553135,3.3862441386044844
2020-08-03,2.5095870426237044,1.5632360172659208,3.421606137212785
2020-08-04,2.504413979093515,1.5228616383844127,3.4642906859799325
2020-08-05,2.553594942920882,1.5531769394661668,3.5204687214687924
2020-08-06,2.5564806329907768,1.6737990048071831,3.4954681527532867
2020-08-07,2.5561015357943595,1.6680145341200936,3.508113217320072
2020-08-10,2.645074417596221,1.6488573583420387,3.6798825985503822
2020-08-11,2.643918301538284,1.70580585668412,3.6243098836725838
2020-08-12,2.698741341786406,1.7837513103025209,3.6252785252195805
2020-08-13,2.70862353358611,1.7566473284245843,3.69665344639397
2020-08-14,2.7162827599077577,1.7996324494082292,3.739103226499867
2020-08-17,2.8320571222004025,1.8209942084284054,3.8043982438333472
2020-08-18,2.839466719276789,1.8675109545521027,3.920177145708696
2020-08-19,2.902039204500217,1.9806471963378944,3.939149663326155
2020-08-20,2.9184975728699984,1.9573757123705937,3.878381250889014
2020-08-21,2.931232044221703,1.9867118852660306,3.8210017994888377
2020-08-24,3.050580170854369,2.0743945727259794,4.045171081443633
2020-08-25,3.0546775859111217,2.080033008761443,3.9833490425875544
2020-08-26,3.111527435097765,2.129248900539276,4.096183439399414
2020-08-27,3.1198552837263342,2.0987832749164284,4.123795934562965
2020-08-28,3.12212064279034,2.144559833943523,4.041088655697171
2020-08-31,3.1976826047030955,2.1231898383863954,4.186045040816017
2020-09-01,3.1838991653929227,2.235971351368384,4.123694570360457
2020-09-02,3.221768266181821,2.271904830255529,4.23940830974554
2020-09-03,3.210397243071648,2.2222816562200034,4.25847022760557
2020-09-04,3.192651098822178,2.268347536909586,4.21134003355097
2020-09-08,3.179584840180586,2.210809807323909,4.082734199608682
2020-09-09,3.2020233906462323,2.1958451600335467,4.211141088269485
2020-09-10,3.1772257322434183,2.1805445491141047,4.146569859441063
2020-09-11,3.1483255667071184,2.1784801686749007,4.253659664824963
2020-09-14,3.1481349158407648,2.170793277544234,4.097880114618595
2020-09-15,3.1166464329027663,2.1864732800565974,4.111170215692405
2020-09-16,3.1411708834328183,2.1447875648351746,4.109526056073659
2020-09-17,3.1210102025836797,2.17289698087458,4.008509306254083
2020-09-18,3.099109925687337,2.182778511784823,4.070190146954484
2020-09-21,3.131363380805631,2.1517675359501185,4.093270175153753
2020-09-22,3.113362936302859,2.1163628095687965,4.015443930133012
2020-09-23,3.152058557074136,2.180193419346783,4.116799831526223
2020-09-24,3.1463323856240604,2.193511397214103,4.132344673828351
2020-09-25,3.1387073968644468,2.2187930970780005,4.155114820028862
2020-09-28,3.208801376708477,2.349941973397575,4.173774316916338
2020-09-29,3.200549507034705,2.2376989290840332,4.143437475812529
2020-09-30,3.247063452269565,2.247800469423229,4.24583058562155
