date,forecast,mean_se,lower_ci,upper_ci
2024-03-04,2.3786434134711576,1.3139232381181136,-0.19659881169059057,4.953885638632906
2024-03-05,2.3786434134711576,1.3238831241650513,-0.21611982963271137,4.973406656575026
2024-03-06,2.3786434134711576,1.3337686370698794,-0.2354950788948802,4.992781905837195
2024-03-07,2.3786434134711576,1.343581418453482,-0.25472777699490656,5.012014603937222
2024-03-08,2.3786434134711576,1.3533230504191147,-0.2738210247981909,5.031107851740506
2024-03-09,2.3786434134711576,1.3629950585302666,-0.29277781235422795,5.050064639296544
2024-03-10,2.3786434134711576,1.3725989145996553,-0.31160102436293613,5.068887851305251
2024-03-11,2.3786434134711576,1.382136039303794,-0.3302934452991151,5.08758027224143
2024-03-12,2.3786434134711576,1.3916078046362796,-0.34885776422080195,5.106144591163117
2024-03-13,2.3786434134711576,1.4010155362117984,-0.3672965792850391,5.124583406227354
2024-03-14,2.3786434134711576,1.4103605154318026,-0.3856124019925229,5.142899228934838
2024-03-15,2.3786434134711576,1.4196439815218769,-0.40380766118076705,5.161094488123082
2024-03-16,2.3786434134711576,1.428867133449963,-0.4218847067837568,5.1791715337260715
2024-03-17,2.3786434134711576,1.4380311317338512,-0.43984581337456463,5.19713264031688
2024-03-18,2.3786434134711576,1.4471371001456526,-0.4576931835060547,5.21498001044837
2024-03-19,2.3786434134711576,1.4561861273203351,-0.47542895086355674,5.232715777805872
2024-03-20,2.3786434134711576,1.4651792682748492,-0.4930551832422969,5.250342010184612
2024-03-21,2.3786434134711576,1.4741175458438345,-0.51057388536133,5.267860712303645
2024-03-22,2.3786434134711576,1.4830019520374464,-0.527987001524834,5.285273828467149
2024-03-23,2.3786434134711576,1.4918334493263996,-0.5452964181407456,5.302583245083061
2024-03-24,2.3786434134711576,1.5006129718589436,-0.5625039661059894,5.319790793048305
2024-03-25,2.3786434134711576,1.5093414266141234,-0.5796114230668294,5.336898250009145
2024-03-26,2.3786434134711576,1.5180196944953595,-0.5966205155622428,5.353907342504558
2024-03-27,2.3786434134711576,1.5266486313680734,-0.6135329210576317,5.370819747999947
2024-03-28,2.3786434134711576,1.5352290690448245,-0.6303502698756542,5.387637096817969
2024-03-29,2.3786434134711576,1.5437618162211637,-0.6470741470304651,5.40436097397278
2024-03-30,2.3786434134711576,1.5522476593651842,-0.6637060939712014,5.420992920913516
2024-03-31,2.3786434134711576,1.560687363563542,-0.6802476102401545,5.437534437182469
